DATE,USRECM,FEDFUNDS,PAYEMS,UNRATE,INDPRO,T10YFF
1975-04-07,0.0,5.49,76460,8.8,40.066,2.89
1975-04-08,0.0,5.49,76460,8.8,40.066,2.99
1975-04-09,0.0,5.49,76460,8.8,40.066,2.99
1975-04-10,0.0,5.49,76460,8.8,40.066,2.88
1975-04-11,0.0,5.49,76460,8.8,40.066,2.83
1975-04-14,0.0,5.49,76460,8.8,40.066,2.70
1975-04-15,0.0,5.49,76460,8.8,40.066,2.68
1975-04-16,0.0,5.49,76460,8.8,40.066,2.46
1975-04-17,0.0,5.49,76460,8.8,40.066,2.62
1975-04-18,0.0,5.49,76460,8.8,40.066,2.70
1975-04-21,0.0,5.49,76460,8.8,40.066,2.76
1975-04-22,0.0,5.49,76460,8.8,40.066,2.98
1975-04-23,0.0,5.49,76460,8.8,40.066,2.70
1975-04-24,0.0,5.49,76460,8.8,40.066,2.71
1975-04-25,0.0,5.49,76460,8.8,40.066,2.78
1975-04-28,0.0,5.49,76460,8.8,40.066,2.85
1975-04-29,0.0,5.49,76460,8.8,40.066,2.88
1975-04-30,0.0,5.49,76460,8.8,40.066,1.28
1975-05-01,0.0,5.22,76624,9.0,39.9521,2.76
1975-05-02,0.0,5.22,76624,9.0,39.9521,2.62
1975-05-05,0.0,5.22,76624,9.0,39.9521,2.67
1975-05-06,0.0,5.22,76624,9.0,39.9521,2.76
1975-05-07,0.0,5.22,76624,9.0,39.9521,2.91
1975-05-08,0.0,5.22,76624,9.0,39.9521,2.72
1975-05-09,0.0,5.22,76624,9.0,39.9521,2.84
1975-05-12,0.0,5.22,76624,9.0,39.9521,2.82
1975-05-13,0.0,5.22,76624,9.0,39.9521,2.94
1975-05-14,0.0,5.22,76624,9.0,39.9521,3.07
1975-05-15,0.0,5.22,76624,9.0,39.9521,2.93
1975-05-16,0.0,5.22,76624,9.0,39.9521,2.91
1975-05-19,0.0,5.22,76624,9.0,39.9521,2.87
1975-05-20,0.0,5.22,76624,9.0,39.9521,2.95
1975-05-21,0.0,5.22,76624,9.0,39.9521,2.62
1975-05-22,0.0,5.22,76624,9.0,39.9521,2.97
1975-05-23,0.0,5.22,76624,9.0,39.9521,2.95
1975-05-27,0.0,5.22,76624,9.0,39.9521,2.87
1975-05-28,0.0,5.22,76624,9.0,39.9521,2.48
1975-05-29,0.0,5.22,76624,9.0,39.9521,3.02
1975-05-30,0.0,5.22,76624,9.0,39.9521,2.81
1975-06-02,0.0,5.55,76521,8.8,40.2049,2.65
1975-06-03,0.0,5.55,76521,8.8,40.2049,2.65
1975-06-04,0.0,5.55,76521,8.8,40.2049,2.87
1975-06-05,0.0,5.55,76521,8.8,40.2049,2.80
1975-06-06,0.0,5.55,76521,8.8,40.2049,2.68
1975-06-09,0.0,5.55,76521,8.8,40.2049,2.60
1975-06-10,0.0,5.55,76521,8.8,40.2049,2.71
1975-06-11,0.0,5.55,76521,8.8,40.2049,2.59
1975-06-12,0.0,5.55,76521,8.8,40.2049,2.49
1975-06-13,0.0,5.55,76521,8.8,40.2049,2.49
1975-06-16,0.0,5.55,76521,8.8,40.2049,2.32
1975-06-17,0.0,5.55,76521,8.8,40.2049,2.29
1975-06-18,0.0,5.55,76521,8.8,40.2049,2.24
1975-06-19,0.0,5.55,76521,8.8,40.2049,2.37
1975-06-20,0.0,5.55,76521,8.8,40.2049,2.39
1975-06-23,0.0,5.55,76521,8.8,40.2049,2.01
1975-06-24,0.0,5.55,76521,8.8,40.2049,1.95
1975-06-25,0.0,5.55,76521,8.8,40.2049,1.89
1975-06-26,0.0,5.55,76521,8.8,40.2049,1.67
1975-06-27,0.0,5.55,76521,8.8,40.2049,1.34
1975-06-30,0.0,5.55,76521,8.8,40.2049,1.99
1975-07-01,0.0,6.1,76770,8.6,40.6187,1.85
1975-07-02,0.0,6.1,76770,8.6,40.6187,2.08
1975-07-03,0.0,6.1,76770,8.6,40.6187,1.81
1975-07-07,0.0,6.1,76770,8.6,40.6187,1.78
1975-07-08,0.0,6.1,76770,8.6,40.6187,2.25
1975-07-09,0.0,6.1,76770,8.6,40.6187,2.62
1975-07-10,0.0,6.1,76770,8.6,40.6187,2.13
1975-07-11,0.0,6.1,76770,8.6,40.6187,2.15
1975-07-14,0.0,6.1,76770,8.6,40.6187,2.07
1975-07-15,0.0,6.1,76770,8.6,40.6187,2.06
1975-07-16,0.0,6.1,76770,8.6,40.6187,1.76
1975-07-17,0.0,6.1,76770,8.6,40.6187,1.97
1975-07-18,0.0,6.1,76770,8.6,40.6187,1.99
1975-07-21,0.0,6.1,76770,8.6,40.6187,1.99
1975-07-22,0.0,6.1,76770,8.6,40.6187,2.00
1975-07-23,0.0,6.1,76770,8.6,40.6187,1.59
1975-07-24,0.0,6.1,76770,8.6,40.6187,1.78
1975-07-25,0.0,6.1,76770,8.6,40.6187,1.81
1975-07-28,0.0,6.1,76770,8.6,40.6187,1.86
1975-07-29,0.0,6.1,76770,8.6,40.6187,1.97
1975-07-30,0.0,6.1,76770,8.6,40.6187,2.05
1975-07-31,0.0,6.1,76770,8.6,40.6187,1.97
1975-08-01,0.0,6.14,77153,8.4,41.0204,2.02
1975-08-04,0.0,6.14,77153,8.4,41.0204,2.11
1975-08-05,0.0,6.14,77153,8.4,41.0204,2.22
1975-08-06,0.0,6.14,77153,8.4,41.0204,3.10
1975-08-07,0.0,6.14,77153,8.4,41.0204,2.34
1975-08-08,0.0,6.14,77153,8.4,41.0204,2.36
1975-08-11,0.0,6.14,77153,8.4,41.0204,2.25
1975-08-12,0.0,6.14,77153,8.4,41.0204,2.29
1975-08-13,0.0,6.14,77153,8.4,41.0204,2.30
1975-08-14,0.0,6.14,77153,8.4,41.0204,2.39
1975-08-15,0.0,6.14,77153,8.4,41.0204,2.43
1975-08-18,0.0,6.14,77153,8.4,41.0204,2.31
1975-08-19,0.0,6.14,77153,8.4,41.0204,2.18
1975-08-20,0.0,6.14,77153,8.4,41.0204,2.00
1975-08-21,0.0,6.14,77153,8.4,41.0204,2.14
1975-08-22,0.0,6.14,77153,8.4,41.0204,2.14
1975-08-25,0.0,6.14,77153,8.4,41.0204,2.15
1975-08-26,0.0,6.14,77153,8.4,41.0204,2.22
1975-08-27,0.0,6.14,77153,8.4,41.0204,2.56
1975-08-28,0.0,6.14,77153,8.4,41.0204,2.11
1975-08-29,0.0,6.14,77153,8.4,41.0204,2.09
1975-09-02,0.0,6.24,77228,8.4,41.5526,1.97
1975-09-03,0.0,6.24,77228,8.4,41.5526,2.82
1975-09-04,0.0,6.24,77228,8.4,41.5526,2.10
1975-09-05,0.0,6.24,77228,8.4,41.5526,2.15
1975-09-08,0.0,6.24,77228,8.4,41.5526,2.17
1975-09-09,0.0,6.24,77228,8.4,41.5526,2.31
1975-09-10,0.0,6.24,77228,8.4,41.5526,2.48
1975-09-11,0.0,6.24,77228,8.4,41.5526,2.33
1975-09-12,0.0,6.24,77228,8.4,41.5526,2.24
1975-09-15,0.0,6.24,77228,8.4,41.5526,2.17
1975-09-16,0.0,6.24,77228,8.4,41.5526,2.31
1975-09-17,0.0,6.24,77228,8.4,41.5526,2.50
1975-09-18,0.0,6.24,77228,8.4,41.5526,2.19
1975-09-19,0.0,6.24,77228,8.4,41.5526,2.21
1975-09-22,0.0,6.24,77228,8.4,41.5526,2.10
1975-09-23,0.0,6.24,77228,8.4,41.5526,2.09
1975-09-24,0.0,6.24,77228,8.4,41.5526,1.77
1975-09-25,0.0,6.24,77228,8.4,41.5526,2.00
1975-09-26,0.0,6.24,77228,8.4,41.5526,2.03
1975-09-29,0.0,6.24,77228,8.4,41.5526,2.04
1975-09-30,0.0,6.24,77228,8.4,41.5526,2.26
1975-10-01,0.0,5.82,77540,8.4,41.7303,2.23
1975-10-02,0.0,5.82,77540,8.4,41.7303,2.14
1975-10-03,0.0,5.82,77540,8.4,41.7303,2.15
1975-10-06,0.0,5.82,77540,8.4,41.7303,2.27
1975-10-07,0.0,5.82,77540,8.4,41.7303,2.53
1975-10-08,0.0,5.82,77540,8.4,41.7303,2.57
1975-10-09,0.0,5.82,77540,8.4,41.7303,2.36
1975-10-10,0.0,5.82,77540,8.4,41.7303,2.36
1975-10-14,0.0,5.82,77540,8.4,41.7303,2.43
1975-10-15,0.0,5.82,77540,8.4,41.7303,2.24
1975-10-16,0.0,5.82,77540,8.4,41.7303,2.29
1975-10-17,0.0,5.82,77540,8.4,41.7303,2.39
1975-10-20,0.0,5.82,77540,8.4,41.7303,2.30
1975-10-21,0.0,5.82,77540,8.4,41.7303,2.33
1975-10-22,0.0,5.82,77540,8.4,41.7303,2.28
1975-10-23,0.0,5.82,77540,8.4,41.7303,2.33
1975-10-24,0.0,5.82,77540,8.4,41.7303,2.36
1975-10-27,0.0,5.82,77540,8.4,41.7303,2.33
1975-10-28,0.0,5.82,77540,8.4,41.7303,2.36
1975-10-29,0.0,5.82,77540,8.4,41.7303,2.31
1975-10-30,0.0,5.82,77540,8.4,41.7303,2.28
1975-10-31,0.0,5.82,77540,8.4,41.7303,2.26
1975-11-03,0.0,5.22,77685,8.3,41.7882,2.32
1975-11-05,0.0,5.22,77685,8.3,41.7882,4.92
1975-11-06,0.0,5.22,77685,8.3,41.7882,2.63
1975-11-07,0.0,5.22,77685,8.3,41.7882,2.69
1975-11-10,0.0,5.22,77685,8.3,41.7882,2.72
1975-11-12,0.0,5.22,77685,8.3,41.7882,2.60
1975-11-13,0.0,5.22,77685,8.3,41.7882,2.74
1975-11-14,0.0,5.22,77685,8.3,41.7882,2.88
1975-11-17,0.0,5.22,77685,8.3,41.7882,2.77
1975-11-18,0.0,5.22,77685,8.3,41.7882,2.78
1975-11-19,0.0,5.22,77685,8.3,41.7882,2.86
1975-11-20,0.0,5.22,77685,8.3,41.7882,2.82
1975-11-21,0.0,5.22,77685,8.3,41.7882,2.95
1975-11-24,0.0,5.22,77685,8.3,41.7882,2.85
1975-11-25,0.0,5.22,77685,8.3,41.7882,2.90
1975-11-26,0.0,5.22,77685,8.3,41.7882,2.81
1975-11-28,0.0,5.22,77685,8.3,41.7882,2.85
1975-12-01,0.0,5.2,78017,8.2,42.3527,2.81
1975-12-02,0.0,5.2,78017,8.2,42.3527,2.81
1975-12-03,0.0,5.2,78017,8.2,42.3527,3.14
1975-12-04,0.0,5.2,78017,8.2,42.3527,2.91
1975-12-05,0.0,5.2,78017,8.2,42.3527,2.82
1975-12-08,0.0,5.2,78017,8.2,42.3527,2.87
1975-12-09,0.0,5.2,78017,8.2,42.3527,3.00
1975-12-10,0.0,5.2,78017,8.2,42.3527,3.14
1975-12-11,0.0,5.2,78017,8.2,42.3527,2.91
1975-12-12,0.0,5.2,78017,8.2,42.3527,2.93
1975-12-15,0.0,5.2,78017,8.2,42.3527,2.83
1975-12-16,0.0,5.2,78017,8.2,42.3527,2.82
1975-12-17,0.0,5.2,78017,8.2,42.3527,3.02
1975-12-18,0.0,5.2,78017,8.2,42.3527,2.74
1975-12-19,0.0,5.2,78017,8.2,42.3527,2.67
1975-12-22,0.0,5.2,78017,8.2,42.3527,2.63
1975-12-23,0.0,5.2,78017,8.2,42.3527,2.69
1975-12-24,0.0,5.2,78017,8.2,42.3527,2.80
1975-12-26,0.0,5.2,78017,8.2,42.3527,2.60
1975-12-29,0.0,5.2,78017,8.2,42.3527,2.65
1975-12-30,0.0,5.2,78017,8.2,42.3527,2.43
1975-12-31,0.0,5.2,78017,8.2,42.3527,2.39
1976-01-02,0.0,4.87,78503,7.9,42.9179,2.49
1976-01-05,0.0,4.87,78503,7.9,42.9179,2.45
1976-01-06,0.0,4.87,78503,7.9,42.9179,2.59
1976-01-07,0.0,4.87,78503,7.9,42.9179,3.43
1976-01-08,0.0,4.87,78503,7.9,42.9179,2.90
1976-01-09,0.0,4.87,78503,7.9,42.9179,2.91
1976-01-12,0.0,4.87,78503,7.9,42.9179,2.89
1976-01-13,0.0,4.87,78503,7.9,42.9179,2.86
1976-01-14,0.0,4.87,78503,7.9,42.9179,2.93
1976-01-15,0.0,4.87,78503,7.9,42.9179,2.92
1976-01-16,0.0,4.87,78503,7.9,42.9179,2.97
1976-01-19,0.0,4.87,78503,7.9,42.9179,2.97
1976-01-20,0.0,4.87,78503,7.9,42.9179,2.95
1976-01-21,0.0,4.87,78503,7.9,42.9179,2.95
1976-01-22,0.0,4.87,78503,7.9,42.9179,3.03
1976-01-23,0.0,4.87,78503,7.9,42.9179,3.06
1976-01-26,0.0,4.87,78503,7.9,42.9179,3.02
1976-01-27,0.0,4.87,78503,7.9,42.9179,3.01
1976-01-28,0.0,4.87,78503,7.9,42.9179,2.71
1976-01-29,0.0,4.87,78503,7.9,42.9179,3.00
1976-01-30,0.0,4.87,78503,7.9,42.9179,2.96
1976-02-02,0.0,4.77,78816,7.7,43.3469,2.93
1976-02-03,0.0,4.77,78816,7.7,43.3469,3.01
1976-02-04,0.0,4.77,78816,7.7,43.3469,3.14
1976-02-05,0.0,4.77,78816,7.7,43.3469,3.06
1976-02-06,0.0,4.77,78816,7.7,43.3469,3.12
1976-02-09,0.0,4.77,78816,7.7,43.3469,3.16
1976-02-10,0.0,4.77,78816,7.7,43.3469,3.25
1976-02-11,0.0,4.77,78816,7.7,43.3469,3.10
1976-02-13,0.0,4.77,78816,7.7,43.3469,3.02
1976-02-17,0.0,4.77,78816,7.7,43.3469,2.94
1976-02-18,0.0,4.77,78816,7.7,43.3469,3.67
1976-02-19,0.0,4.77,78816,7.7,43.3469,3.01
1976-02-20,0.0,4.77,78816,7.7,43.3469,3.04
1976-02-23,0.0,4.77,78816,7.7,43.3469,2.92
1976-02-24,0.0,4.77,78816,7.7,43.3469,2.85
1976-02-25,0.0,4.77,78816,7.7,43.3469,2.71
1976-02-26,0.0,4.77,78816,7.7,43.3469,2.85
1976-02-27,0.0,4.77,78816,7.7,43.3469,2.88
1976-03-01,0.0,4.84,79048,7.6,43.4396,2.65
1976-03-02,0.0,4.84,79048,7.6,43.4396,2.81
1976-03-03,0.0,4.84,79048,7.6,43.4396,2.87
1976-03-04,0.0,4.84,79048,7.6,43.4396,2.90
1976-03-05,0.0,4.84,79048,7.6,43.4396,2.83
1976-03-08,0.0,4.84,79048,7.6,43.4396,2.90
1976-03-09,0.0,4.84,79048,7.6,43.4396,3.00
1976-03-10,0.0,4.84,79048,7.6,43.4396,3.27
1976-03-11,0.0,4.84,79048,7.6,43.4396,2.95
1976-03-12,0.0,4.84,79048,7.6,43.4396,2.90
1976-03-15,0.0,4.84,79048,7.6,43.4396,2.93
1976-03-16,0.0,4.84,79048,7.6,43.4396,2.99
1976-03-17,0.0,4.84,79048,7.6,43.4396,3.20
1976-03-18,0.0,4.84,79048,7.6,43.4396,2.90
1976-03-19,0.0,4.84,79048,7.6,43.4396,2.94
1976-03-22,0.0,4.84,79048,7.6,43.4396,2.92
1976-03-23,0.0,4.84,79048,7.6,43.4396,2.95
1976-03-24,0.0,4.84,79048,7.6,43.4396,2.80
1976-03-25,0.0,4.84,79048,7.6,43.4396,2.83
1976-03-26,0.0,4.84,79048,7.6,43.4396,2.88
1976-03-29,0.0,4.84,79048,7.6,43.4396,2.83
1976-03-30,0.0,4.84,79048,7.6,43.4396,2.77
1976-03-31,0.0,4.84,79048,7.6,43.4396,2.59
1976-04-01,0.0,4.82,79292,7.7,43.6562,2.85
1976-04-02,0.0,4.82,79292,7.7,43.6562,2.88
1976-04-05,0.0,4.82,79292,7.7,43.6562,2.88
1976-04-06,0.0,4.82,79292,7.7,43.6562,2.87
1976-04-07,0.0,4.82,79292,7.7,43.6562,3.13
1976-04-08,0.0,4.82,79292,7.7,43.6562,2.80
1976-04-09,0.0,4.82,79292,7.7,43.6562,2.82
1976-04-12,0.0,4.82,79292,7.7,43.6562,2.76
1976-04-13,0.0,4.82,79292,7.7,43.6562,2.75
1976-04-14,0.0,4.82,79292,7.7,43.6562,2.47
1976-04-15,0.0,4.82,79292,7.7,43.6562,2.70
1976-04-19,0.0,4.82,79292,7.7,43.6562,2.77
1976-04-20,0.0,4.82,79292,7.7,43.6562,2.72
1976-04-21,0.0,4.82,79292,7.7,43.6562,2.37
1976-04-22,0.0,4.82,79292,7.7,43.6562,2.69
1976-04-23,0.0,4.82,79292,7.7,43.6562,2.73
1976-04-26,0.0,4.82,79292,7.7,43.6562,2.71
1976-04-27,0.0,4.82,79292,7.7,43.6562,2.68
1976-04-28,0.0,4.82,79292,7.7,43.6562,2.35
1976-04-29,0.0,4.82,79292,7.7,43.6562,2.61
1976-04-30,0.0,4.82,79292,7.7,43.6562,2.57
1976-05-03,0.0,5.29,79312,7.4,43.842,2.63
1976-05-04,0.0,5.29,79312,7.4,43.842,2.68
1976-05-05,0.0,5.29,79312,7.4,43.842,2.82
1976-05-06,0.0,5.29,79312,7.4,43.842,2.84
1976-05-07,0.0,5.29,79312,7.4,43.842,2.90
1976-05-10,0.0,5.29,79312,7.4,43.842,2.86
1976-05-11,0.0,5.29,79312,7.4,43.842,2.87
1976-05-12,0.0,5.29,79312,7.4,43.842,2.77
1976-05-13,0.0,5.29,79312,7.4,43.842,2.79
1976-05-14,0.0,5.29,79312,7.4,43.842,2.72
1976-05-17,0.0,5.29,79312,7.4,43.842,2.58
1976-05-18,0.0,5.29,79312,7.4,43.842,2.55
1976-05-19,0.0,5.29,79312,7.4,43.842,2.46
1976-05-20,0.0,5.29,79312,7.4,43.842,2.48
1976-05-21,0.0,5.29,79312,7.4,43.842,2.49
1976-05-24,0.0,5.29,79312,7.4,43.842,2.50
1976-05-25,0.0,5.29,79312,7.4,43.842,2.52
1976-05-26,0.0,5.29,79312,7.4,43.842,2.35
1976-05-27,0.0,5.29,79312,7.4,43.842,2.38
1976-05-28,0.0,5.29,79312,7.4,43.842,2.29
1976-06-01,0.0,5.48,79376,7.6,43.8892,2.36
1976-06-02,0.0,5.48,79376,7.6,43.8892,3.04
1976-06-03,0.0,5.48,79376,7.6,43.8892,2.42
1976-06-04,0.0,5.48,79376,7.6,43.8892,2.45
1976-06-07,0.0,5.48,79376,7.6,43.8892,2.43
1976-06-08,0.0,5.48,79376,7.6,43.8892,2.42
1976-06-09,0.0,5.48,79376,7.6,43.8892,2.56
1976-06-10,0.0,5.48,79376,7.6,43.8892,2.39
1976-06-11,0.0,5.48,79376,7.6,43.8892,2.42
1976-06-14,0.0,5.48,79376,7.6,43.8892,2.31
1976-06-15,0.0,5.48,79376,7.6,43.8892,2.27
1976-06-16,0.0,5.48,79376,7.6,43.8892,2.48
1976-06-17,0.0,5.48,79376,7.6,43.8892,2.29
1976-06-18,0.0,5.48,79376,7.6,43.8892,2.32
1976-06-21,0.0,5.48,79376,7.6,43.8892,2.31
1976-06-22,0.0,5.48,79376,7.6,43.8892,2.38
1976-06-23,0.0,5.48,79376,7.6,43.8892,2.37
1976-06-24,0.0,5.48,79376,7.6,43.8892,2.34
1976-06-25,0.0,5.48,79376,7.6,43.8892,2.33
1976-06-28,0.0,5.48,79376,7.6,43.8892,2.17
1976-06-29,0.0,5.48,79376,7.6,43.8892,2.19
1976-06-30,0.0,5.48,79376,7.6,43.8892,2.15
1976-07-01,0.0,5.31,79547,7.8,44.1328,2.30
1976-07-02,0.0,5.31,79547,7.8,44.1328,2.39
1976-07-06,0.0,5.31,79547,7.8,44.1328,2.43
1976-07-07,0.0,5.31,79547,7.8,44.1328,3.02
1976-07-08,0.0,5.31,79547,7.8,44.1328,2.43
1976-07-09,0.0,5.31,79547,7.8,44.1328,2.52
1976-07-12,0.0,5.31,79547,7.8,44.1328,2.50
1976-07-13,0.0,5.31,79547,7.8,44.1328,2.56
1976-07-14,0.0,5.31,79547,7.8,44.1328,2.53
1976-07-15,0.0,5.31,79547,7.8,44.1328,2.52
1976-07-16,0.0,5.31,79547,7.8,44.1328,2.55
1976-07-19,0.0,5.31,79547,7.8,44.1328,2.47
1976-07-20,0.0,5.31,79547,7.8,44.1328,2.56
1976-07-21,0.0,5.31,79547,7.8,44.1328,2.53
1976-07-22,0.0,5.31,79547,7.8,44.1328,2.59
1976-07-23,0.0,5.31,79547,7.8,44.1328,2.60
1976-07-26,0.0,5.31,79547,7.8,44.1328,2.59
1976-07-27,0.0,5.31,79547,7.8,44.1328,2.57
1976-07-28,0.0,5.31,79547,7.8,44.1328,2.44
1976-07-29,0.0,5.31,79547,7.8,44.1328,2.56
1976-07-30,0.0,5.31,79547,7.8,44.1328,2.54
1976-08-02,0.0,5.29,79704,7.8,44.4373,2.48
1976-08-03,0.0,5.29,79704,7.8,44.4373,2.45
1976-08-04,0.0,5.29,79704,7.8,44.4373,2.29
1976-08-05,0.0,5.29,79704,7.8,44.4373,2.49
1976-08-06,0.0,5.29,79704,7.8,44.4373,2.60
1976-08-09,0.0,5.29,79704,7.8,44.4373,2.57
1976-08-10,0.0,5.29,79704,7.8,44.4373,2.63
1976-08-11,0.0,5.29,79704,7.8,44.4373,2.61
1976-08-12,0.0,5.29,79704,7.8,44.4373,2.56
1976-08-13,0.0,5.29,79704,7.8,44.4373,2.54
1976-08-16,0.0,5.29,79704,7.8,44.4373,2.36
1976-08-17,0.0,5.29,79704,7.8,44.4373,2.44
1976-08-18,0.0,5.29,79704,7.8,44.4373,2.37
1976-08-19,0.0,5.29,79704,7.8,44.4373,2.44
1976-08-20,0.0,5.29,79704,7.8,44.4373,2.45
1976-08-23,0.0,5.29,79704,7.8,44.4373,2.45
1976-08-24,0.0,5.29,79704,7.8,44.4373,2.52
1976-08-25,0.0,5.29,79704,7.8,44.4373,2.49
1976-08-26,0.0,5.29,79704,7.8,44.4373,2.41
1976-08-27,0.0,5.29,79704,7.8,44.4373,2.44
1976-08-30,0.0,5.29,79704,7.8,44.4373,2.41
1976-08-31,0.0,5.29,79704,7.8,44.4373,2.35
1976-09-01,0.0,5.25,79892,7.6,44.5848,2.39
1976-09-02,0.0,5.25,79892,7.6,44.5848,2.36
1976-09-03,0.0,5.25,79892,7.6,44.5848,2.35
1976-09-07,0.0,5.25,79892,7.6,44.5848,2.30
1976-09-08,0.0,5.25,79892,7.6,44.5848,2.76
1976-09-09,0.0,5.25,79892,7.6,44.5848,2.41
1976-09-10,0.0,5.25,79892,7.6,44.5848,2.42
1976-09-13,0.0,5.25,79892,7.6,44.5848,2.37
1976-09-14,0.0,5.25,79892,7.6,44.5848,2.44
1976-09-15,0.0,5.25,79892,7.6,44.5848,2.47
1976-09-16,0.0,5.25,79892,7.6,44.5848,2.36
1976-09-17,0.0,5.25,79892,7.6,44.5848,2.32
1976-09-20,0.0,5.25,79892,7.6,44.5848,2.26
1976-09-21,0.0,5.25,79892,7.6,44.5848,2.29
1976-09-22,0.0,5.25,79892,7.6,44.5848,2.28
1976-09-23,0.0,5.25,79892,7.6,44.5848,2.29
1976-09-24,0.0,5.25,79892,7.6,44.5848,2.31
1976-09-27,0.0,5.25,79892,7.6,44.5848,2.23
1976-09-28,0.0,5.25,79892,7.6,44.5848,2.17
1976-09-29,0.0,5.25,79892,7.6,44.5848,2.12
1976-09-30,0.0,5.25,79892,7.6,44.5848,2.24
1976-10-01,0.0,5.02,79911,7.7,44.5707,2.17
1976-10-04,0.0,5.02,79911,7.7,44.5707,2.19
1976-10-05,0.0,5.02,79911,7.7,44.5707,2.32
1976-10-06,0.0,5.02,79911,7.7,44.5707,2.94
1976-10-07,0.0,5.02,79911,7.7,44.5707,2.31
1976-10-08,0.0,5.02,79911,7.7,44.5707,2.38
1976-10-12,0.0,5.02,79911,7.7,44.5707,2.26
1976-10-13,0.0,5.02,79911,7.7,44.5707,2.41
1976-10-14,0.0,5.02,79911,7.7,44.5707,2.35
1976-10-15,0.0,5.02,79911,7.7,44.5707,2.38
1976-10-18,0.0,5.02,79911,7.7,44.5707,2.28
1976-10-19,0.0,5.02,79911,7.7,44.5707,2.38
1976-10-20,0.0,5.02,79911,7.7,44.5707,2.40
1976-10-21,0.0,5.02,79911,7.7,44.5707,2.41
1976-10-22,0.0,5.02,79911,7.7,44.5707,2.48
1976-10-25,0.0,5.02,79911,7.7,44.5707,2.52
1976-10-26,0.0,5.02,79911,7.7,44.5707,2.48
1976-10-27,0.0,5.02,79911,7.7,44.5707,2.50
1976-10-28,0.0,5.02,79911,7.7,44.5707,2.43
1976-10-29,0.0,5.02,79911,7.7,44.5707,2.40
1976-11-01,0.0,4.95,80240,7.8,45.2543,2.34
1976-11-03,0.0,4.95,80240,7.8,45.2543,2.13
1976-11-04,0.0,4.95,80240,7.8,45.2543,2.35
1976-11-05,0.0,4.95,80240,7.8,45.2543,2.45
1976-11-08,0.0,4.95,80240,7.8,45.2543,2.54
1976-11-09,0.0,4.95,80240,7.8,45.2543,2.53
1976-11-10,0.0,4.95,80240,7.8,45.2543,2.38
1976-11-12,0.0,4.95,80240,7.8,45.2543,2.38
1976-11-15,0.0,4.95,80240,7.8,45.2543,2.32
1976-11-16,0.0,4.95,80240,7.8,45.2543,2.34
1976-11-17,0.0,4.95,80240,7.8,45.2543,2.45
1976-11-18,0.0,4.95,80240,7.8,45.2543,2.38
1976-11-19,0.0,4.95,80240,7.8,45.2543,2.34
1976-11-22,0.0,4.95,80240,7.8,45.2543,2.33
1976-11-23,0.0,4.95,80240,7.8,45.2543,2.31
1976-11-24,0.0,4.95,80240,7.8,45.2543,2.17
1976-11-26,0.0,4.95,80240,7.8,45.2543,2.19
1976-11-29,0.0,4.95,80240,7.8,45.2543,2.31
1976-11-30,0.0,4.95,80240,7.8,45.2543,2.32
1976-12-01,0.0,4.65,80448,7.8,45.7422,2.30
1976-12-02,0.0,4.65,80448,7.8,45.7422,2.24
1976-12-03,0.0,4.65,80448,7.8,45.7422,2.23
1976-12-06,0.0,4.65,80448,7.8,45.7422,2.18
1976-12-07,0.0,4.65,80448,7.8,45.7422,2.22
1976-12-08,0.0,4.65,80448,7.8,45.7422,2.17
1976-12-09,0.0,4.65,80448,7.8,45.7422,2.23
1976-12-10,0.0,4.65,80448,7.8,45.7422,2.18
1976-12-13,0.0,4.65,80448,7.8,45.7422,2.17
1976-12-14,0.0,4.65,80448,7.8,45.7422,2.20
1976-12-15,0.0,4.65,80448,7.8,45.7422,2.15
1976-12-16,0.0,4.65,80448,7.8,45.7422,2.23
1976-12-17,0.0,4.65,80448,7.8,45.7422,2.32
1976-12-20,0.0,4.65,80448,7.8,45.7422,2.19
1976-12-21,0.0,4.65,80448,7.8,45.7422,2.17
1976-12-22,0.0,4.65,80448,7.8,45.7422,2.11
1976-12-23,0.0,4.65,80448,7.8,45.7422,2.24
1976-12-27,0.0,4.65,80448,7.8,45.7422,2.18
1976-12-28,0.0,4.65,80448,7.8,45.7422,2.13
1976-12-29,0.0,4.65,80448,7.8,45.7422,1.83
1976-12-30,0.0,4.65,80448,7.8,45.7422,1.90
1976-12-31,0.0,4.65,80448,7.8,45.7422,2.64
1977-01-03,0.0,4.61,80690,7.5,45.4293,1.95
1977-01-04,0.0,4.61,80690,7.5,45.4293,2.19
1977-01-05,0.0,4.61,80690,7.5,45.4293,2.58
1977-01-06,0.0,4.61,80690,7.5,45.4293,2.34
1977-01-07,0.0,4.61,80690,7.5,45.4293,2.45
1977-01-10,0.0,4.61,80690,7.5,45.4293,2.54
1977-01-11,0.0,4.61,80690,7.5,45.4293,2.58
1977-01-12,0.0,4.61,80690,7.5,45.4293,3.19
1977-01-13,0.0,4.61,80690,7.5,45.4293,2.58
1977-01-14,0.0,4.61,80690,7.5,45.4293,2.68
1977-01-17,0.0,4.61,80690,7.5,45.4293,2.48
1977-01-18,0.0,4.61,80690,7.5,45.4293,2.63
1977-01-19,0.0,4.61,80690,7.5,45.4293,2.64
1977-01-20,0.0,4.61,80690,7.5,45.4293,2.62
1977-01-21,0.0,4.61,80690,7.5,45.4293,2.60
1977-01-24,0.0,4.61,80690,7.5,45.4293,2.55
